wall_up,wall_right,wall_down,wall_left,apple_up,apple_right,apple_down,apple_left,distance_x,distance_y,direction
400,316,112,196,0,0,0,1,124,0,3
400,328,112,184,0,0,0,1,112,0,3
400,340,112,172,0,0,0,1,100,0,3
400,352,112,160,0,0,0,1,88,0,3
400,364,112,148,0,0,0,1,76,0,3
400,376,112,136,0,0,0,1,64,0,3
400,388,112,124,0,0,0,1,52,0,3
400,400,112,112,0,0,0,1,40,0,3
400,412,112,100,0,0,0,1,28,0,3
304,208,208,304,0,0,1,0,0,32,2
316,208,196,304,0,0,1,0,0,20,2
280,64,232,448,1,0,0,0,0,-56,0
268,64,244,448,1,0,0,0,0,-44,0
256,64,256,448,1,0,0,0,0,-32,0
244,64,268,448,1,0,0,0,0,-20,0
160,232,352,280,0,0,1,0,0,152,2
172,232,340,280,0,0,1,0,0,140,2
184,232,328,280,0,0,1,0,0,128,2
196,232,316,280,0,0,1,0,0,116,2
208,232,304,280,0,0,1,0,0,104,2
220,232,292,280,0,0,1,0,0,92,2
232,232,280,280,0,0,1,0,0,80,2
244,232,268,280,0,0,1,0,0,68,2
256,232,256,280,0,0,1,0,0,56,2
268,232,244,280,0,0,1,0,0,44,2
280,232,232,280,0,0,1,0,0,32,2
292,232,220,280,0,0,1,0,0,20,2
184,448,328,64,0,1,0,0,-104,0,1
184,436,328,76,0,1,0,0,-92,0,1
184,424,328,88,0,1,0,0,-80,0,1
184,412,328,100,0,1,0,0,-68,0,1
184,400,328,112,0,1,0,0,-56,0,1
184,388,328,124,0,1,0,0,-44,0,1
184,376,328,136,0,1,0,0,-32,0,1
184,364,328,148,0,1,0,0,-20,0,1
400,304,112,208,1,0,0,0,0,-104,0
388,304,124,208,1,0,0,0,0,-92,0
376,304,136,208,1,0,0,0,0,-80,0
364,304,148,208,1,0,0,0,0,-68,0
352,304,160,208,1,0,0,0,0,-56,0
340,304,172,208,1,0,0,0,0,-44,0
328,304,184,208,1,0,0,0,0,-32,0
316,304,196,208,1,0,0,0,0,-20,0
160,184,352,328,0,1,0,0,-112,0,1
160,172,352,340,0,1,0,0,-100,0,1
160,160,352,352,0,1,0,0,-88,0,1
160,148,352,364,0,1,0,0,-76,0,1
160,136,352,376,0,1,0,0,-64,0,1
160,124,352,388,0,1,0,0,-52,0,1
160,112,352,400,0,1,0,0,-40,0,1
160,100,352,412,0,1,0,0,-28,0,1
208,136,304,376,0,0,0,1,136,0,3
208,148,304,364,0,0,0,1,124,0,3
208,160,304,352,0,0,0,1,112,0,3
208,172,304,340,0,0,0,1,100,0,3
208,184,304,328,0,0,0,1,88,0,3
208,196,304,316,0,0,0,1,76,0,3
208,208,304,304,0,0,0,1,64,0,3
208,220,304,292,0,0,0,1,52,0,3
208,232,304,280,0,0,0,1,40,0,3
208,244,304,268,0,0,0,1,28,0,3
280,208,232,304,0,0,0,1,232,0,3
280,220,232,292,0,0,0,1,220,0,3
280,232,232,280,0,0,0,1,208,0,3
280,244,232,268,0,0,0,1,196,0,3
280,256,232,256,0,0,0,1,184,0,3
280,268,232,244,0,0,0,1,172,0,3
280,280,232,232,0,0,0,1,160,0,3
280,292,232,220,0,0,0,1,148,0,3
280,304,232,208,0,0,0,1,136,0,3
280,316,232,196,0,0,0,1,124,0,3
280,328,232,184,0,0,0,1,112,0,3
280,340,232,172,0,0,0,1,100,0,3
280,352,232,160,0,0,0,1,88,0,3
280,364,232,148,0,0,0,1,76,0,3
280,376,232,136,0,0,0,1,64,0,3
280,388,232,124,0,0,0,1,52,0,3
280,400,232,112,0,0,0,1,40,0,3
280,412,232,100,0,0,0,1,28,0,3
472,232,40,280,0,0,1,0,0,24,2
220,232,292,280,0,0,1,0,0,124,2
232,232,280,280,0,0,1,0,0,112,2
244,232,268,280,0,0,1,0,0,100,2
256,232,256,280,0,0,1,0,0,88,2
268,232,244,280,0,0,1,0,0,76,2
280,232,232,280,0,0,1,0,0,64,2
292,232,220,280,0,0,1,0,0,52,2
304,232,208,280,0,0,1,0,0,40,2
316,232,196,280,0,0,1,0,0,28,2
424,64,88,448,1,0,0,0,0,-232,0
412,64,100,448,1,0,0,0,0,-220,0
400,64,112,448,1,0,0,0,0,-208,0
388,64,124,448,1,0,0,0,0,-196,0
376,64,136,448,1,0,0,0,0,-184,0
364,64,148,448,1,0,0,0,0,-172,0
352,64,160,448,1,0,0,0,0,-160,0
340,64,172,448,1,0,0,0,0,-148,0
328,64,184,448,1,0,0,0,0,-136,0
316,64,196,448,1,0,0,0,0,-124,0
304,64,208,448,1,0,0,0,0,-112,0
292,64,220,448,1,0,0,0,0,-100,0
280,64,232,448,1,0,0,0,0,-88,0
268,64,244,448,1,0,0,0,0,-76,0
256,64,256,448,1,0,0,0,0,-64,0
244,64,268,448,1,0,0,0,0,-52,0
232,64,280,448,1,0,0,0,0,-40,0
220,64,292,448,1,0,0,0,0,-28,0
304,160,208,352,0,0,1,0,0,152,2
316,160,196,352,0,0,1,0,0,140,2
328,160,184,352,0,0,1,0,0,128,2
340,160,172,352,0,0,1,0,0,116,2
352,160,160,352,0,0,1,0,0,104,2
364,160,148,352,0,0,1,0,0,92,2
376,160,136,352,0,0,1,0,0,80,2
388,160,124,352,0,0,1,0,0,68,2
400,160,112,352,0,0,1,0,0,56,2
412,160,100,352,0,0,1,0,0,44,2
424,160,88,352,0,0,1,0,0,32,2
436,160,76,352,0,0,1,0,0,20,2
256,280,256,232,1,0,0,0,0,-248,0
244,280,268,232,1,0,0,0,0,-236,0
232,280,280,232,1,0,0,0,0,-224,0
220,280,292,232,1,0,0,0,0,-212,0
208,280,304,232,1,0,0,0,0,-200,0
196,280,316,232,1,0,0,0,0,-188,0
184,280,328,232,1,0,0,0,0,-176,0
172,280,340,232,1,0,0,0,0,-164,0
160,280,352,232,1,0,0,0,0,-152,0
148,280,364,232,1,0,0,0,0,-140,0
136,280,376,232,1,0,0,0,0,-128,0
124,280,388,232,1,0,0,0,0,-116,0
112,280,400,232,1,0,0,0,0,-104,0
100,280,412,232,1,0,0,0,0,-92,0
88,280,424,232,1,0,0,0,0,-80,0
76,280,436,232,1,0,0,0,0,-68,0
64,280,448,232,1,0,0,0,0,-56,0
52,280,460,232,1,0,0,0,0,-44,0
40,280,472,232,1,0,0,0,0,-32,0
28,280,484,232,1,0,0,0,0,-20,0
208,328,304,184,0,1,0,0,-192,0,1
208,316,304,196,0,1,0,0,-180,0,1
208,304,304,208,0,1,0,0,-168,0,1
208,292,304,220,0,1,0,0,-156,0,1
208,280,304,232,0,1,0,0,-144,0,1
208,268,304,244,0,1,0,0,-132,0,1
208,256,304,256,0,1,0,0,-120,0,1
208,244,304,268,0,1,0,0,-108,0,1
208,232,304,280,0,1,0,0,-96,0,1
208,220,304,292,0,1,0,0,-84,0,1
208,208,304,304,0,1,0,0,-72,0,1
208,196,304,316,0,1,0,0,-60,0,1
208,184,304,328,0,1,0,0,-48,0,1
208,172,304,340,0,1,0,0,-36,0,1
208,160,304,352,0,1,0,0,-24,0,1
148,256,364,256,1,0,0,0,0,-68,0
136,256,376,256,1,0,0,0,0,-56,0
124,256,388,256,1,0,0,0,0,-44,0
112,256,400,256,1,0,0,0,0,-32,0
100,256,412,256,1,0,0,0,0,-20,0
424,136,88,376,0,0,0,1,152,0,3
424,148,88,364,0,0,0,1,140,0,3
424,160,88,352,0,0,0,1,128,0,3
424,172,88,340,0,0,0,1,116,0,3
424,184,88,328,0,0,0,1,104,0,3
424,196,88,316,0,0,0,1,92,0,3
424,208,88,304,0,0,0,1,80,0,3
424,220,88,292,0,0,0,1,68,0,3
424,232,88,280,0,0,0,1,56,0,3
424,244,88,268,0,0,0,1,44,0,3
424,256,88,256,0,0,0,1,32,0,3
424,268,88,244,0,0,0,1,20,0,3
88,280,424,232,0,1,0,0,-264,0,1
88,268,424,244,0,1,0,0,-252,0,1
88,256,424,256,0,1,0,0,-240,0,1
88,244,424,268,0,1,0,0,-228,0,1
88,232,424,280,0,1,0,0,-216,0,1
88,220,424,292,0,1,0,0,-204,0,1
88,208,424,304,0,1,0,0,-192,0,1
88,196,424,316,0,1,0,0,-180,0,1
88,184,424,328,0,1,0,0,-168,0,1
88,172,424,340,0,1,0,0,-156,0,1
88,160,424,352,0,1,0,0,-144,0,1
88,148,424,364,0,1,0,0,-132,0,1
88,136,424,376,0,1,0,0,-120,0,1
88,124,424,388,0,1,0,0,-108,0,1
88,112,424,400,0,1,0,0,-96,0,1
88,100,424,412,0,1,0,0,-84,0,1
88,88,424,424,0,1,0,0,-72,0,1
88,76,424,436,0,1,0,0,-60,0,1
88,64,424,448,0,1,0,0,-48,0,1
88,52,424,460,0,1,0,0,-36,0,1
88,40,424,472,0,1,0,0,-24,0,1
112,52,400,460,0,0,0,1,340,0,3
112,64,400,448,0,0,0,1,328,0,3
112,76,400,436,0,0,0,1,316,0,3
112,88,400,424,0,0,0,1,304,0,3
112,100,400,412,0,0,0,1,292,0,3
112,112,400,400,0,0,0,1,280,0,3
112,124,400,388,0,0,0,1,268,0,3
112,136,400,376,0,0,0,1,256,0,3
112,148,400,364,0,0,0,1,244,0,3
112,160,400,352,0,0,0,1,232,0,3
112,172,400,340,0,0,0,1,220,0,3
112,184,400,328,0,0,0,1,208,0,3
112,196,400,316,0,0,0,1,196,0,3
112,208,400,304,0,0,0,1,184,0,3
112,220,400,292,0,0,0,1,172,0,3
112,232,400,280,0,0,0,1,160,0,3
112,244,400,268,0,0,0,1,148,0,3
112,256,400,256,0,0,0,1,136,0,3
112,268,400,244,0,0,0,1,124,0,3
112,280,400,232,0,0,0,1,112,0,3
112,292,400,220,0,0,0,1,100,0,3
112,304,400,208,0,0,0,1,88,0,3
112,316,400,196,0,0,0,1,76,0,3
112,328,400,184,0,0,0,1,64,0,3
112,340,400,172,0,0,0,1,52,0,3
112,352,400,160,0,0,0,1,40,0,3
112,364,400,148,0,0,0,1,28,0,3
64,424,448,88,0,1,0,0,-256,0,1
64,412,448,100,0,1,0,0,-244,0,1
64,400,448,112,0,1,0,0,-232,0,1
64,388,448,124,0,1,0,0,-220,0,1
64,376,448,136,0,1,0,0,-208,0,1
64,364,448,148,0,1,0,0,-196,0,1
64,352,448,160,0,1,0,0,-184,0,1
64,340,448,172,0,1,0,0,-172,0,1
64,328,448,184,0,1,0,0,-160,0,1
64,316,448,196,0,1,0,0,-148,0,1
64,304,448,208,0,1,0,0,-136,0,1
64,292,448,220,0,1,0,0,-124,0,1
64,280,448,232,0,1,0,0,-112,0,1
64,268,448,244,0,1,0,0,-100,0,1
64,256,448,256,0,1,0,0,-88,0,1
64,244,448,268,0,1,0,0,-76,0,1
64,232,448,280,0,1,0,0,-64,0,1
64,220,448,292,0,1,0,0,-52,0,1
64,208,448,304,0,1,0,0,-40,0,1
64,196,448,316,0,1,0,0,-28,0,1
232,16,280,496,0,0,1,0,0,56,2
244,16,268,496,0,0,1,0,0,44,2
256,16,256,496,0,0,1,0,0,32,2
268,16,244,496,0,0,1,0,0,20,2
280,256,232,256,0,1,0,0,-136,0,1
280,244,232,268,0,1,0,0,-124,0,1
280,232,232,280,0,1,0,0,-112,0,1
280,220,232,292,0,1,0,0,-100,0,1
280,208,232,304,0,1,0,0,-88,0,1
280,196,232,316,0,1,0,0,-76,0,1
280,184,232,328,0,1,0,0,-64,0,1
280,172,232,340,0,1,0,0,-52,0,1
280,160,232,352,0,1,0,0,-40,0,1
280,148,232,364,0,1,0,0,-28,0,1
40,376,472,136,1,0,0,0,0,-32,0
28,376,484,136,1,0,0,0,0,-20,0
304,136,208,376,0,1,0,0,-64,0,1
304,124,208,388,0,1,0,0,-52,0,1
304,112,208,400,0,1,0,0,-40,0,1
304,100,208,412,0,1,0,0,-28,0,1
424,136,88,376,0,0,0,1,296,0,3
424,148,88,364,0,0,0,1,284,0,3
424,160,88,352,0,0,0,1,272,0,3
424,172,88,340,0,0,0,1,260,0,3
424,184,88,328,0,0,0,1,248,0,3
424,196,88,316,0,0,0,1,236,0,3
424,208,88,304,0,0,0,1,224,0,3
424,220,88,292,0,0,0,1,212,0,3
424,232,88,280,0,0,0,1,200,0,3
424,244,88,268,0,0,0,1,188,0,3
424,256,88,256,0,0,0,1,176,0,3
424,268,88,244,0,0,0,1,164,0,3
424,280,88,232,0,0,0,1,152,0,3
424,292,88,220,0,0,0,1,140,0,3
424,304,88,208,0,0,0,1,128,0,3
424,316,88,196,0,0,0,1,116,0,3
424,328,88,184,0,0,0,1,104,0,3
424,340,88,172,0,0,0,1,92,0,3
424,352,88,160,0,0,0,1,80,0,3
424,364,88,148,0,0,0,1,68,0,3
424,376,88,136,0,0,0,1,56,0,3
424,388,88,124,0,0,0,1,44,0,3
424,400,88,112,0,0,0,1,32,0,3
424,412,88,100,0,0,0,1,20,0,3
328,472,184,40,0,1,0,0,-440,0,1
328,460,184,52,0,1,0,0,-428,0,1
328,448,184,64,0,1,0,0,-416,0,1
328,436,184,76,0,1,0,0,-404,0,1
328,424,184,88,0,1,0,0,-392,0,1
328,412,184,100,0,1,0,0,-380,0,1
328,400,184,112,0,1,0,0,-368,0,1
328,388,184,124,0,1,0,0,-356,0,1
328,376,184,136,0,1,0,0,-344,0,1
328,364,184,148,0,1,0,0,-332,0,1
328,352,184,160,0,1,0,0,-320,0,1
328,340,184,172,0,1,0,0,-308,0,1
328,328,184,184,0,1,0,0,-296,0,1
328,316,184,196,0,1,0,0,-284,0,1
328,304,184,208,0,1,0,0,-272,0,1
328,292,184,220,0,1,0,0,-260,0,1
328,280,184,232,0,1,0,0,-248,0,1
328,268,184,244,0,1,0,0,-236,0,1
328,256,184,256,0,1,0,0,-224,0,1
328,244,184,268,0,1,0,0,-212,0,1
328,232,184,280,0,1,0,0,-200,0,1
328,220,184,292,0,1,0,0,-188,0,1
328,208,184,304,0,1,0,0,-176,0,1
328,196,184,316,0,1,0,0,-164,0,1
328,184,184,328,0,1,0,0,-152,0,1
328,172,184,340,0,1,0,0,-140,0,1
328,160,184,352,0,1,0,0,-128,0,1
328,148,184,364,0,1,0,0,-116,0,1
328,136,184,376,0,1,0,0,-104,0,1
328,124,184,388,0,1,0,0,-92,0,1
328,112,184,400,0,1,0,0,-80,0,1
328,100,184,412,0,1,0,0,-68,0,1
328,88,184,424,0,1,0,0,-56,0,1
328,76,184,436,0,1,0,0,-44,0,1
328,64,184,448,0,1,0,0,-32,0,1
328,52,184,460,0,1,0,0,-20,0,1
232,376,280,136,0,0,1,0,0,272,2
244,376,268,136,0,0,1,0,0,260,2
256,376,256,136,0,0,1,0,0,248,2
268,376,244,136,0,0,1,0,0,236,2
280,376,232,136,0,0,1,0,0,224,2
292,376,220,136,0,0,1,0,0,212,2
304,376,208,136,0,0,1,0,0,200,2
316,376,196,136,0,0,1,0,0,188,2
328,376,184,136,0,0,1,0,0,176,2
340,376,172,136,0,0,1,0,0,164,2
352,376,160,136,0,0,1,0,0,152,2
364,376,148,136,0,0,1,0,0,140,2
376,376,136,136,0,0,1,0,0,128,2
388,376,124,136,0,0,1,0,0,116,2
400,376,112,136,0,0,1,0,0,104,2
412,376,100,136,0,0,1,0,0,92,2
424,376,88,136,0,0,1,0,0,80,2
436,376,76,136,0,0,1,0,0,68,2
448,376,64,136,0,0,1,0,0,56,2
460,376,52,136,0,0,1,0,0,44,2
472,376,40,136,0,0,1,0,0,32,2
484,376,28,136,0,0,1,0,0,20,2
496,280,16,232,0,0,0,1,80,0,3
496,292,16,220,0,0,0,1,68,0,3
496,304,16,208,0,0,0,1,56,0,3
496,316,16,196,0,0,0,1,44,0,3
496,328,16,184,0,0,0,1,32,0,3
496,340,16,172,0,0,0,1,20,0,3
424,280,88,232,1,0,0,0,0,-88,0
412,280,100,232,1,0,0,0,0,-76,0
400,280,112,232,1,0,0,0,0,-64,0
388,280,124,232,1,0,0,0,0,-52,0
376,280,136,232,1,0,0,0,0,-40,0
364,280,148,232,1,0,0,0,0,-28,0
376,208,136,304,0,0,0,1,56,0,3
376,220,136,292,0,0,0,1,44,0,3
376,232,136,280,0,0,0,1,32,0,3
376,244,136,268,0,0,0,1,20,0,3
208,40,304,472,1,0,0,0,0,-128,0
196,40,316,472,1,0,0,0,0,-116,0
184,40,328,472,1,0,0,0,0,-104,0
172,40,340,472,1,0,0,0,0,-92,0
160,40,352,472,1,0,0,0,0,-80,0
148,40,364,472,1,0,0,0,0,-68,0
136,40,376,472,1,0,0,0,0,-56,0
124,40,388,472,1,0,0,0,0,-44,0
112,40,400,472,1,0,0,0,0,-32,0
100,40,412,472,1,0,0,0,0,-20,0
304,448,208,64,0,0,1,0,0,112,2
316,448,196,64,0,0,1,0,0,100,2
328,448,184,64,0,0,1,0,0,88,2
340,448,172,64,0,0,1,0,0,76,2
352,448,160,64,0,0,1,0,0,64,2
364,448,148,64,0,0,1,0,0,52,2
376,448,136,64,0,0,1,0,0,40,2
388,448,124,64,0,0,1,0,0,28,2
400,88,112,424,0,0,0,1,232,0,3
400,100,112,412,0,0,0,1,220,0,3
400,112,112,400,0,0,0,1,208,0,3
400,124,112,388,0,0,0,1,196,0,3
400,136,112,376,0,0,0,1,184,0,3
400,148,112,364,0,0,0,1,172,0,3
400,160,112,352,0,0,0,1,160,0,3
400,172,112,340,0,0,0,1,148,0,3
400,184,112,328,0,0,0,1,136,0,3
400,196,112,316,0,0,0,1,124,0,3
400,208,112,304,0,0,0,1,112,0,3
400,220,112,292,0,0,0,1,100,0,3
400,232,112,280,0,0,0,1,88,0,3
400,244,112,268,0,0,0,1,76,0,3
400,256,112,256,0,0,0,1,64,0,3
400,268,112,244,0,0,0,1,52,0,3
400,280,112,232,0,0,0,1,40,0,3
400,292,112,220,0,0,0,1,28,0,3
184,496,328,16,0,0,1,0,0,56,2
196,496,316,16,0,0,1,0,0,44,2
208,496,304,16,0,0,1,0,0,32,2
220,496,292,16,0,0,1,0,0,20,2
136,280,376,232,0,0,0,1,48,0,3
136,292,376,220,0,0,0,1,36,0,3
136,304,376,208,0,0,0,1,24,0,3
160,76,352,436,0,1,0,0,-28,0,1
424,184,88,328,0,0,0,1,72,0,3
424,196,88,316,0,0,0,1,60,0,3
424,208,88,304,0,0,0,1,48,0,3
424,220,88,292,0,0,0,1,36,0,3
424,232,88,280,0,0,0,1,24,0,3
16,460,496,52,0,1,0,0,-124,0,1
16,448,496,64,0,1,0,0,-112,0,1
16,436,496,76,0,1,0,0,-100,0,1
16,424,496,88,0,1,0,0,-88,0,1
16,412,496,100,0,1,0,0,-76,0,1
16,400,496,112,0,1,0,0,-64,0,1
16,388,496,124,0,1,0,0,-52,0,1
16,376,496,136,0,1,0,0,-40,0,1
16,364,496,148,0,1,0,0,-28,0,1
40,328,472,184,0,1,0,0,-40,0,1
40,316,472,196,0,1,0,0,-28,0,1
232,280,280,232,0,0,1,0,0,56,2
244,280,268,232,0,0,1,0,0,44,2
256,280,256,232,0,0,1,0,0,32,2
268,280,244,232,0,0,1,0,0,20,2
280,352,232,160,1,0,0,0,0,-72,0
268,352,244,160,1,0,0,0,0,-60,0
256,352,256,160,1,0,0,0,0,-48,0
244,352,268,160,1,0,0,0,0,-36,0
232,352,280,160,1,0,0,0,0,-24,0
388,472,124,40,0,0,1,0,0,28,2
232,304,280,208,0,1,0,0,-64,0,1
232,292,280,220,0,1,0,0,-52,0,1
232,280,280,232,0,1,0,0,-40,0,1
232,268,280,244,0,1,0,0,-28,0,1
208,448,304,64,0,0,1,0,0,88,2
220,448,292,64,0,0,1,0,0,76,2
232,448,280,64,0,0,1,0,0,64,2
244,448,268,64,0,0,1,0,0,52,2
256,448,256,64,0,0,1,0,0,40,2
268,448,244,64,0,0,1,0,0,28,2
64,88,448,424,0,0,1,0,0,296,2
76,88,436,424,0,0,1,0,0,284,2
88,88,424,424,0,0,1,0,0,272,2
100,88,412,424,0,0,1,0,0,260,2
112,88,400,424,0,0,1,0,0,248,2
124,88,388,424,0,0,1,0,0,236,2
136,88,376,424,0,0,1,0,0,224,2
148,88,364,424,0,0,1,0,0,212,2
160,88,352,424,0,0,1,0,0,200,2
172,88,340,424,0,0,1,0,0,188,2
184,88,328,424,0,0,1,0,0,176,2
196,88,316,424,0,0,1,0,0,164,2
208,88,304,424,0,0,1,0,0,152,2
220,88,292,424,0,0,1,0,0,140,2
232,88,280,424,0,0,1,0,0,128,2
244,88,268,424,0,0,1,0,0,116,2
256,88,256,424,0,0,1,0,0,104,2
268,88,244,424,0,0,1,0,0,92,2
280,88,232,424,0,0,1,0,0,80,2
292,88,220,424,0,0,1,0,0,68,2
304,88,208,424,0,0,1,0,0,56,2
316,88,196,424,0,0,1,0,0,44,2
328,88,184,424,0,0,1,0,0,32,2
340,88,172,424,0,0,1,0,0,20,2
112,328,400,184,0,0,0,1,64,0,3
112,340,400,172,0,0,0,1,52,0,3
112,352,400,160,0,0,0,1,40,0,3
112,364,400,148,0,0,0,1,28,0,3
184,448,328,64,0,0,1,0,0,288,2
196,448,316,64,0,0,1,0,0,276,2
208,448,304,64,0,0,1,0,0,264,2
220,448,292,64,0,0,1,0,0,252,2
232,448,280,64,0,0,1,0,0,240,2
244,448,268,64,0,0,1,0,0,228,2
256,448,256,64,0,0,1,0,0,216,2
268,448,244,64,0,0,1,0,0,204,2
280,448,232,64,0,0,1,0,0,192,2
292,448,220,64,0,0,1,0,0,180,2
304,448,208,64,0,0,1,0,0,168,2
316,448,196,64,0,0,1,0,0,156,2
328,448,184,64,0,0,1,0,0,144,2
340,448,172,64,0,0,1,0,0,132,2
352,448,160,64,0,0,1,0,0,120,2
364,448,148,64,0,0,1,0,0,108,2
376,448,136,64,0,0,1,0,0,96,2
388,448,124,64,0,0,1,0,0,84,2
400,448,112,64,0,0,1,0,0,72,2
412,448,100,64,0,0,1,0,0,60,2
424,448,88,64,0,0,1,0,0,48,2
436,448,76,64,0,0,1,0,0,36,2
448,448,64,64,0,0,1,0,0,24,2
328,412,184,100,0,1,0,0,-356,0,1
328,400,184,112,0,1,0,0,-344,0,1
328,388,184,124,0,1,0,0,-332,0,1
328,376,184,136,0,1,0,0,-320,0,1
328,364,184,148,0,1,0,0,-308,0,1
328,352,184,160,0,1,0,0,-296,0,1
328,340,184,172,0,1,0,0,-284,0,1
328,328,184,184,0,1,0,0,-272,0,1
328,316,184,196,0,1,0,0,-260,0,1
328,304,184,208,0,1,0,0,-248,0,1
328,292,184,220,0,1,0,0,-236,0,1
328,280,184,232,0,1,0,0,-224,0,1
328,268,184,244,0,1,0,0,-212,0,1
328,256,184,256,0,1,0,0,-200,0,1
328,244,184,268,0,1,0,0,-188,0,1
328,232,184,280,0,1,0,0,-176,0,1
328,220,184,292,0,1,0,0,-164,0,1
328,208,184,304,0,1,0,0,-152,0,1
328,196,184,316,0,1,0,0,-140,0,1
328,184,184,328,0,1,0,0,-128,0,1
328,172,184,340,0,1,0,0,-116,0,1
328,160,184,352,0,1,0,0,-104,0,1
328,148,184,364,0,1,0,0,-92,0,1
328,136,184,376,0,1,0,0,-80,0,1
328,124,184,388,0,1,0,0,-68,0,1
328,112,184,400,0,1,0,0,-56,0,1
328,100,184,412,0,1,0,0,-44,0,1
328,88,184,424,0,1,0,0,-32,0,1
328,76,184,436,0,1,0,0,-20,0,1
136,160,376,352,0,0,1,0,0,160,2
148,160,364,352,0,0,1,0,0,148,2
160,160,352,352,0,0,1,0,0,136,2
172,160,340,352,0,0,1,0,0,124,2
184,160,328,352,0,0,1,0,0,112,2
196,160,316,352,0,0,1,0,0,100,2
208,160,304,352,0,0,1,0,0,88,2
220,160,292,352,0,0,1,0,0,76,2
232,160,280,352,0,0,1,0,0,64,2
244,160,268,352,0,0,1,0,0,52,2
256,160,256,352,0,0,1,0,0,40,2
268,160,244,352,0,0,1,0,0,28,2
256,184,256,328,0,0,1,0,0,88,2
268,184,244,328,0,0,1,0,0,76,2
280,184,232,328,0,0,1,0,0,64,2
292,184,220,328,0,0,1,0,0,52,2
304,184,208,328,0,0,1,0,0,40,2
316,184,196,328,0,0,1,0,0,28,2
184,136,328,376,0,0,1,0,0,256,2
196,136,316,376,0,0,1,0,0,244,2
208,136,304,376,0,0,1,0,0,232,2
220,136,292,376,0,0,1,0,0,220,2
232,136,280,376,0,0,1,0,0,208,2
244,136,268,376,0,0,1,0,0,196,2
256,136,256,376,0,0,1,0,0,184,2
268,136,244,376,0,0,1,0,0,172,2
280,136,232,376,0,0,1,0,0,160,2
292,136,220,376,0,0,1,0,0,148,2
304,136,208,376,0,0,1,0,0,136,2
316,136,196,376,0,0,1,0,0,124,2
328,136,184,376,0,0,1,0,0,112,2
340,136,172,376,0,0,1,0,0,100,2
352,136,160,376,0,0,1,0,0,88,2
364,136,148,376,0,0,1,0,0,76,2
376,136,136,376,0,0,1,0,0,64,2
388,136,124,376,0,0,1,0,0,52,2
400,136,112,376,0,0,1,0,0,40,2
412,136,100,376,0,0,1,0,0,28,2
472,184,40,328,0,0,0,1,200,0,3
472,196,40,316,0,0,0,1,188,0,3
472,208,40,304,0,0,0,1,176,0,3
472,220,40,292,0,0,0,1,164,0,3
472,232,40,280,0,0,0,1,152,0,3
472,244,40,268,0,0,0,1,140,0,3
472,256,40,256,0,0,0,1,128,0,3
472,268,40,244,0,0,0,1,116,0,3
472,280,40,232,0,0,0,1,104,0,3
472,292,40,220,0,0,0,1,92,0,3
472,304,40,208,0,0,0,1,80,0,3
472,316,40,196,0,0,0,1,68,0,3
472,328,40,184,0,0,0,1,56,0,3
472,340,40,172,0,0,0,1,44,0,3
472,352,40,160,0,0,0,1,32,0,3
472,364,40,148,0,0,0,1,20,0,3
376,184,136,328,0,1,0,0,-144,0,1
376,172,136,340,0,1,0,0,-132,0,1
376,160,136,352,0,1,0,0,-120,0,1
376,148,136,364,0,1,0,0,-108,0,1
376,136,136,376,0,1,0,0,-96,0,1
376,124,136,388,0,1,0,0,-84,0,1
376,112,136,400,0,1,0,0,-72,0,1
376,100,136,412,0,1,0,0,-60,0,1
376,88,136,424,0,1,0,0,-48,0,1
376,76,136,436,0,1,0,0,-36,0,1
376,64,136,448,0,1,0,0,-24,0,1
376,52,136,460,0,0,0,1,196,0,3
376,64,136,448,0,0,0,1,184,0,3
376,76,136,436,0,0,0,1,172,0,3
376,88,136,424,0,0,0,1,160,0,3
376,100,136,412,0,0,0,1,148,0,3
376,112,136,400,0,0,0,1,136,0,3
376,124,136,388,0,0,0,1,124,0,3
376,136,136,376,0,0,0,1,112,0,3
376,148,136,364,0,0,0,1,100,0,3
376,160,136,352,0,0,0,1,88,0,3
376,172,136,340,0,0,0,1,76,0,3
376,184,136,328,0,0,0,1,64,0,3
376,196,136,316,0,0,0,1,52,0,3
376,208,136,304,0,0,0,1,40,0,3
376,220,136,292,0,0,0,1,28,0,3
448,304,64,208,0,0,0,1,144,0,3
448,316,64,196,0,0,0,1,132,0,3
448,328,64,184,0,0,0,1,120,0,3
448,340,64,172,0,0,0,1,108,0,3
448,352,64,160,0,0,0,1,96,0,3
448,364,64,148,0,0,0,1,84,0,3
448,376,64,136,0,0,0,1,72,0,3
448,388,64,124,0,0,0,1,60,0,3
448,400,64,112,0,0,0,1,48,0,3
448,412,64,100,0,0,0,1,36,0,3
448,424,64,88,0,0,0,1,24,0,3
472,124,40,388,0,0,0,1,20,0,3
352,184,160,328,0,0,0,1,128,0,3
352,196,160,316,0,0,0,1,116,0,3
352,208,160,304,0,0,0,1,104,0,3
352,220,160,292,0,0,0,1,92,0,3
352,232,160,280,0,0,0,1,80,0,3
352,244,160,268,0,0,0,1,68,0,3
352,256,160,256,0,0,0,1,56,0,3
352,268,160,244,0,0,0,1,44,0,3
352,280,160,232,0,0,0,1,32,0,3
352,292,160,220,0,0,0,1,20,0,3
352,424,160,88,0,0,1,0,0,32,2
364,424,148,88,0,0,1,0,0,20,2
352,400,160,112,0,1,0,0,-104,0,1
