wall_up,wall_right,wall_down,wall_left,apple_up,apple_right,apple_down,apple_left,distance_x,distance_y,direction
304,172,208,340,0,0,1,0,36,112,3
316,184,196,328,0,0,1,0,24,100,3
328,196,184,316,0,0,1,0,12,88,3
340,208,172,304,0,0,1,0,0,76,2
352,208,160,304,0,0,1,0,0,64,2
364,208,148,304,0,0,1,0,0,52,2
376,208,136,304,0,0,1,0,0,40,2
388,208,124,304,0,0,1,0,0,28,2
400,208,112,304,0,1,0,0,-80,40,1
412,196,100,316,0,1,0,0,-68,28,1
424,184,88,328,0,1,0,0,-56,16,1
436,172,76,340,0,1,0,0,-44,4,1
448,160,64,352,1,0,0,0,-32,-8,1
436,148,76,364,0,1,0,0,-20,4,1
448,136,64,376,1,0,0,0,136,-232,3
436,148,76,364,1,0,0,0,124,-220,3
424,160,88,352,1,0,0,0,112,-208,3
412,172,100,340,1,0,0,0,100,-196,3
400,184,112,328,1,0,0,0,88,-184,3
388,196,124,316,1,0,0,0,76,-172,3
376,208,136,304,1,0,0,0,64,-160,3
364,220,148,292,1,0,0,0,52,-148,3
352,232,160,280,1,0,0,0,40,-136,3
340,244,172,268,1,0,0,0,28,-124,3
328,256,184,256,1,0,0,0,16,-112,3
316,268,196,244,1,0,0,0,4,-100,3
304,280,208,232,1,0,0,0,-8,-88,1
292,268,220,244,1,0,0,0,4,-76,3
280,280,232,232,1,0,0,0,-8,-64,1
268,268,244,244,1,0,0,0,4,-52,3
256,280,256,232,1,0,0,0,-8,-40,1
244,268,268,244,1,0,0,0,4,-28,3
232,280,280,232,1,0,0,0,-80,-216,1
220,268,292,244,1,0,0,0,-68,-204,1
208,256,304,256,1,0,0,0,-56,-192,1
196,244,316,268,1,0,0,0,-44,-180,1
184,232,328,280,1,0,0,0,-32,-168,1
172,220,340,292,1,0,0,0,-20,-156,1
160,208,352,304,1,0,0,0,-8,-144,1
148,196,364,316,1,0,0,0,4,-132,3
136,208,376,304,1,0,0,0,-8,-120,1
124,196,388,316,1,0,0,0,4,-108,3
112,208,400,304,1,0,0,0,-8,-96,1
100,196,412,316,1,0,0,0,4,-84,3
88,208,424,304,1,0,0,0,-8,-72,1
76,196,436,316,1,0,0,0,4,-60,3
64,208,448,304,1,0,0,0,-8,-48,1
52,196,460,316,1,0,0,0,4,-36,3
40,208,472,304,1,0,0,0,-8,-24,1
28,196,484,316,0,0,1,0,196,412,3
40,208,472,304,0,0,1,0,184,400,3
52,220,460,292,0,0,1,0,172,388,3
64,232,448,280,0,0,1,0,160,376,3
76,244,436,268,0,0,1,0,148,364,3
88,256,424,256,0,0,1,0,136,352,3
100,268,412,244,0,0,1,0,124,340,3
112,280,400,232,0,0,1,0,112,328,3
124,292,388,220,0,0,1,0,100,316,3
136,304,376,208,0,0,1,0,88,304,3
148,316,364,196,0,0,1,0,76,292,3
160,328,352,184,0,0,1,0,64,280,3
172,340,340,172,0,0,1,0,52,268,3
184,352,328,160,0,0,1,0,40,256,3
196,364,316,148,0,0,1,0,28,244,3
208,376,304,136,0,0,1,0,16,232,3
220,388,292,124,0,0,1,0,4,220,3
232,400,280,112,0,1,0,0,-8,208,1
244,388,268,124,0,0,1,0,4,196,3
256,400,256,112,0,1,0,0,-8,184,1
268,388,244,124,0,0,1,0,4,172,3
280,400,232,112,0,1,0,0,-8,160,1
292,388,220,124,0,0,1,0,4,148,3
304,400,208,112,0,1,0,0,-8,136,1
316,388,196,124,0,0,1,0,4,124,3
328,400,184,112,0,1,0,0,-8,112,1
340,388,172,124,0,0,1,0,4,100,3
352,400,160,112,0,1,0,0,-8,88,1
364,388,148,124,0,0,1,0,4,76,3
376,400,136,112,0,1,0,0,-8,64,1
388,388,124,124,0,0,1,0,4,52,3
400,400,112,112,0,1,0,0,-8,40,1
412,388,100,124,0,0,1,0,4,28,3
424,400,88,112,1,0,0,0,-312,-112,1
412,388,100,124,1,0,0,0,-300,-100,1
400,376,112,136,1,0,0,0,-288,-88,1
388,364,124,148,1,0,0,0,-276,-76,1
376,352,136,160,1,0,0,0,-264,-64,1
364,340,148,172,1,0,0,0,-252,-52,1
352,328,160,184,1,0,0,0,-240,-40,1
340,316,172,196,1,0,0,0,-228,-28,1
328,304,184,208,1,0,0,0,-216,-16,1
316,292,196,220,1,0,0,0,-204,-4,1
304,280,208,232,0,1,0,0,-192,8,1
316,268,196,244,1,0,0,0,-180,-4,1
304,256,208,256,0,1,0,0,-168,8,1
316,244,196,268,1,0,0,0,-156,-4,1
304,232,208,280,0,1,0,0,-144,8,1
316,220,196,292,1,0,0,0,-132,-4,1
304,208,208,304,0,1,0,0,-120,8,1
316,196,196,316,1,0,0,0,-108,-4,1
304,184,208,328,0,1,0,0,-96,8,1
316,172,196,340,1,0,0,0,-84,-4,1
304,160,208,352,0,1,0,0,-72,8,1
316,148,196,364,1,0,0,0,-60,-4,1
304,136,208,376,0,1,0,0,-48,8,1
316,124,196,388,1,0,0,0,-36,-4,1
304,112,208,400,0,1,0,0,-24,8,1
316,100,196,412,0,0,1,0,36,76,3
328,112,184,400,0,0,1,0,24,64,3
340,124,172,388,0,0,1,0,12,52,3
352,136,160,376,0,0,1,0,0,40,2
364,136,148,376,0,0,1,0,0,28,2
376,136,136,376,1,0,0,0,200,-136,3
364,148,148,364,1,0,0,0,188,-124,3
352,160,160,352,1,0,0,0,176,-112,3
340,172,172,340,1,0,0,0,164,-100,3
328,184,184,328,1,0,0,0,152,-88,3
316,196,196,316,1,0,0,0,140,-76,3
304,208,208,304,1,0,0,0,128,-64,3
292,220,220,292,1,0,0,0,116,-52,3
280,232,232,280,1,0,0,0,104,-40,3
268,244,244,268,1,0,0,0,92,-28,3
256,256,256,256,1,0,0,0,80,-16,3
244,268,268,244,1,0,0,0,68,-4,3
232,280,280,232,0,0,1,0,56,8,3
244,292,268,220,1,0,0,0,44,-4,3
232,304,280,208,0,0,1,0,32,8,3
244,316,268,196,1,0,0,0,20,-4,3
232,328,280,184,1,0,0,0,-64,-40,1
220,316,292,196,1,0,0,0,-52,-28,1
208,304,304,208,1,0,0,0,-40,-16,1
196,292,316,220,1,0,0,0,-28,-4,1
184,280,328,232,1,0,0,0,-112,-40,1
172,268,340,244,1,0,0,0,-100,-28,1
160,256,352,256,1,0,0,0,-88,-16,1
148,244,364,268,1,0,0,0,-76,-4,1
136,232,376,280,0,1,0,0,-64,8,1
148,220,364,292,1,0,0,0,-52,-4,1
136,208,376,304,0,1,0,0,-40,8,1
148,196,364,316,1,0,0,0,-28,-4,1
136,184,376,328,1,0,0,0,-88,-112,1
124,172,388,340,1,0,0,0,-76,-100,1
112,160,400,352,1,0,0,0,-64,-88,1
100,148,412,364,1,0,0,0,-52,-76,1
88,136,424,376,1,0,0,0,-40,-64,1
76,124,436,388,1,0,0,0,-28,-52,1
64,112,448,400,1,0,0,0,-16,-40,1
52,100,460,412,1,0,0,0,-4,-28,1
40,88,472,424,0,0,1,0,24,152,3
52,100,460,412,0,0,1,0,12,140,3
64,112,448,400,0,0,1,0,0,128,2
76,112,436,400,0,0,1,0,0,116,2
88,112,424,400,0,0,1,0,0,104,2
100,112,412,400,0,0,1,0,0,92,2
112,112,400,400,0,0,1,0,0,80,2
124,112,388,400,0,0,1,0,0,68,2
136,112,376,400,0,0,1,0,0,56,2
148,112,364,400,0,0,1,0,0,44,2
160,112,352,400,0,0,1,0,0,32,2
172,112,340,400,0,0,1,0,0,20,2
184,112,328,400,0,0,1,0,168,88,3
196,124,316,388,0,0,1,0,156,76,3
208,136,304,376,0,0,1,0,144,64,3
220,148,292,364,0,0,1,0,132,52,3
232,160,280,352,0,0,1,0,120,40,3
244,172,268,340,0,0,1,0,108,28,3
256,184,256,328,0,0,1,0,96,16,3
268,196,244,316,0,0,1,0,84,4,3
280,208,232,304,1,0,0,0,72,-8,3
268,220,244,292,0,0,1,0,60,4,3
280,232,232,280,1,0,0,0,48,-8,3
268,244,244,268,0,0,1,0,36,4,3
280,256,232,256,1,0,0,0,24,-8,3
268,268,244,244,1,0,0,0,4,-204,3
256,280,256,232,1,0,0,0,-8,-192,1
244,268,268,244,1,0,0,0,4,-180,3
232,280,280,232,1,0,0,0,-8,-168,1
220,268,292,244,1,0,0,0,4,-156,3
208,280,304,232,1,0,0,0,-8,-144,1
196,268,316,244,1,0,0,0,4,-132,3
184,280,328,232,1,0,0,0,-8,-120,1
172,268,340,244,1,0,0,0,4,-108,3
160,280,352,232,1,0,0,0,-8,-96,1
148,268,364,244,1,0,0,0,4,-84,3
136,280,376,232,1,0,0,0,-8,-72,1
124,268,388,244,1,0,0,0,4,-60,3
112,280,400,232,1,0,0,0,-8,-48,1
100,268,412,244,1,0,0,0,4,-36,3
88,280,424,232,1,0,0,0,-8,-24,1
76,268,436,244,0,1,0,0,-84,276,1
88,256,424,256,0,1,0,0,-72,264,1
100,244,412,268,0,1,0,0,-60,252,1
112,232,400,280,0,1,0,0,-48,240,1
124,220,388,292,0,1,0,0,-36,228,1
136,208,376,304,0,1,0,0,-24,216,1
148,196,364,316,0,1,0,0,-12,204,1
160,184,352,328,0,0,1,0,0,192,2
172,184,340,328,0,0,1,0,0,180,2
184,184,328,328,0,0,1,0,0,168,2
196,184,316,328,0,0,1,0,0,156,2
208,184,304,328,0,0,1,0,0,144,2
220,184,292,328,0,0,1,0,0,132,2
232,184,280,328,0,0,1,0,0,120,2
244,184,268,328,0,0,1,0,0,108,2
256,184,256,328,0,0,1,0,0,96,2
268,184,244,328,0,0,1,0,0,84,2
280,184,232,328,0,0,1,0,0,72,2
292,184,220,328,0,0,1,0,0,60,2
304,184,208,328,0,0,1,0,0,48,2
316,184,196,328,0,0,1,0,0,36,2
328,184,184,328,0,0,1,0,0,24,2
340,184,172,328,1,0,0,0,144,-44,3
328,196,184,316,1,0,0,0,132,-32,3
316,208,196,304,1,0,0,0,120,-20,3
304,220,208,292,1,0,0,0,108,-8,3
292,232,220,280,0,0,1,0,96,4,3
304,244,208,268,1,0,0,0,84,-8,3
292,256,220,256,0,0,1,0,72,4,3
304,268,208,244,1,0,0,0,60,-8,3
292,280,220,232,0,0,1,0,48,4,3
304,292,208,220,1,0,0,0,36,-8,3
292,304,220,208,0,0,1,0,24,4,3
304,316,208,196,1,0,0,0,-12,-200,1
292,304,220,208,1,0,0,0,0,-188,0
280,304,232,208,1,0,0,0,0,-176,0
268,304,244,208,1,0,0,0,0,-164,0
256,304,256,208,1,0,0,0,0,-152,0
244,304,268,208,1,0,0,0,0,-140,0
232,304,280,208,1,0,0,0,0,-128,0
220,304,292,208,1,0,0,0,0,-116,0
208,304,304,208,1,0,0,0,0,-104,0
196,304,316,208,1,0,0,0,0,-92,0
184,304,328,208,1,0,0,0,0,-80,0
172,304,340,208,1,0,0,0,0,-68,0
160,304,352,208,1,0,0,0,0,-56,0
148,304,364,208,1,0,0,0,0,-44,0
136,304,376,208,1,0,0,0,0,-32,0
124,304,388,208,1,0,0,0,0,-20,0
112,304,400,208,0,1,0,0,-224,312,1
124,292,388,220,0,1,0,0,-212,300,1
136,280,376,232,0,1,0,0,-200,288,1
148,268,364,244,0,1,0,0,-188,276,1
160,256,352,256,0,1,0,0,-176,264,1
172,244,340,268,0,1,0,0,-164,252,1
184,232,328,280,0,1,0,0,-152,240,1
196,220,316,292,0,1,0,0,-140,228,1
208,208,304,304,0,1,0,0,-128,216,1
220,196,292,316,0,1,0,0,-116,204,1
232,184,280,328,0,1,0,0,-104,192,1
244,172,268,340,0,1,0,0,-92,180,1
256,160,256,352,0,1,0,0,-80,168,1
268,148,244,364,0,1,0,0,-68,156,1
280,136,232,376,0,1,0,0,-56,144,1
292,124,220,388,0,1,0,0,-44,132,1
304,112,208,400,0,1,0,0,-32,120,1
316,100,196,412,0,1,0,0,-20,108,1
328,88,184,424,0,1,0,0,-8,96,1
340,76,172,436,0,0,1,0,4,84,3
352,88,160,424,0,1,0,0,-8,72,1
364,76,148,436,0,0,1,0,4,60,3
376,88,136,424,0,1,0,0,-8,48,1
388,76,124,436,0,0,1,0,4,36,3
400,88,112,424,0,1,0,0,-8,24,1
412,76,100,436,1,0,0,0,-36,-332,1
400,64,112,448,1,0,0,0,-24,-320,1
388,52,124,460,1,0,0,0,-12,-308,1
376,40,136,472,1,0,0,0,0,-296,0
364,40,148,472,1,0,0,0,0,-284,0
352,40,160,472,1,0,0,0,0,-272,0
340,40,172,472,1,0,0,0,0,-260,0
328,40,184,472,1,0,0,0,0,-248,0
316,40,196,472,1,0,0,0,0,-236,0
304,40,208,472,1,0,0,0,0,-224,0
292,40,220,472,1,0,0,0,0,-212,0
280,40,232,472,1,0,0,0,0,-200,0
268,40,244,472,1,0,0,0,0,-188,0
256,40,256,472,1,0,0,0,0,-176,0
244,40,268,472,1,0,0,0,0,-164,0
232,40,280,472,1,0,0,0,0,-152,0
220,40,292,472,1,0,0,0,0,-140,0
208,40,304,472,1,0,0,0,0,-128,0
196,40,316,472,1,0,0,0,0,-116,0
184,40,328,472,1,0,0,0,0,-104,0
172,40,340,472,1,0,0,0,0,-92,0
160,40,352,472,1,0,0,0,0,-80,0
148,40,364,472,1,0,0,0,0,-68,0
136,40,376,472,1,0,0,0,0,-56,0
124,40,388,472,1,0,0,0,0,-44,0
112,40,400,472,1,0,0,0,0,-32,0
100,40,412,472,1,0,0,0,0,-20,0
88,40,424,472,0,1,0,0,-24,56,1
100,28,412,484,0,1,0,0,-12,44,1
112,16,400,496,0,0,1,0,0,32,2
124,16,388,496,0,0,1,0,0,20,2
136,16,376,496,1,0,0,0,304,-80,3
124,28,388,484,1,0,0,0,292,-68,3
112,40,400,472,1,0,0,0,280,-56,3
100,52,412,460,1,0,0,0,268,-44,3
88,64,424,448,1,0,0,0,256,-32,3
76,76,436,436,1,0,0,0,244,-20,3
64,88,448,424,1,0,0,0,232,-8,3
52,100,460,412,0,0,1,0,220,4,3
64,112,448,400,1,0,0,0,208,-8,3
52,124,460,388,0,0,1,0,196,4,3
64,136,448,376,1,0,0,0,184,-8,3
52,148,460,364,0,0,1,0,172,4,3
64,160,448,352,1,0,0,0,160,-8,3
52,172,460,340,0,0,1,0,148,4,3
64,184,448,328,1,0,0,0,136,-8,3
52,196,460,316,0,0,1,0,124,4,3
64,208,448,304,1,0,0,0,112,-8,3
52,220,460,292,0,0,1,0,100,4,3
64,232,448,280,1,0,0,0,88,-8,3
52,244,460,268,0,0,1,0,76,4,3
64,256,448,256,1,0,0,0,64,-8,3
52,268,460,244,0,0,1,0,52,4,3
64,280,448,232,1,0,0,0,40,-8,3
52,292,460,220,0,0,1,0,28,4,3
64,304,448,208,0,0,1,0,72,296,3
76,316,436,196,0,0,1,0,60,284,3
88,328,424,184,0,0,1,0,48,272,3
100,340,412,172,0,0,1,0,36,260,3
112,352,400,160,0,0,1,0,24,248,3
124,364,388,148,0,0,1,0,12,236,3
136,376,376,136,0,0,1,0,0,224,2
148,376,364,136,0,0,1,0,0,212,2
160,376,352,136,0,0,1,0,0,200,2
172,376,340,136,0,0,1,0,0,188,2
184,376,328,136,0,0,1,0,0,176,2
196,376,316,136,0,0,1,0,0,164,2
208,376,304,136,0,0,1,0,0,152,2
220,376,292,136,0,0,1,0,0,140,2
232,376,280,136,0,0,1,0,0,128,2
244,376,268,136,0,0,1,0,0,116,2
256,376,256,136,0,0,1,0,0,104,2
268,376,244,136,0,0,1,0,0,92,2
280,376,232,136,0,0,1,0,0,80,2
292,376,220,136,0,0,1,0,0,68,2
304,376,208,136,0,0,1,0,0,56,2
316,376,196,136,0,0,1,0,0,44,2
328,376,184,136,0,0,1,0,0,32,2
340,376,172,136,0,0,1,0,0,20,2
352,376,160,136,1,0,0,0,-328,-160,1
340,364,172,148,1,0,0,0,-316,-148,1
328,352,184,160,1,0,0,0,-304,-136,1
316,340,196,172,1,0,0,0,-292,-124,1
304,328,208,184,1,0,0,0,-280,-112,1
292,316,220,196,1,0,0,0,-268,-100,1
280,304,232,208,1,0,0,0,-256,-88,1
268,292,244,220,1,0,0,0,-244,-76,1
256,280,256,232,1,0,0,0,-232,-64,1
244,268,268,244,1,0,0,0,-220,-52,1
232,256,280,256,1,0,0,0,-208,-40,1
220,244,292,268,1,0,0,0,-196,-28,1
208,232,304,280,1,0,0,0,-184,-16,1
196,220,316,292,1,0,0,0,-172,-4,1
184,208,328,304,0,1,0,0,-160,8,1
196,196,316,316,1,0,0,0,-148,-4,1
184,184,328,328,0,1,0,0,-136,8,1
196,172,316,340,1,0,0,0,-124,-4,1
184,160,328,352,0,1,0,0,-112,8,1
196,148,316,364,1,0,0,0,-100,-4,1
184,136,328,376,0,1,0,0,-88,8,1
196,124,316,388,1,0,0,0,-76,-4,1
184,112,328,400,0,1,0,0,-64,8,1
196,100,316,412,1,0,0,0,-52,-4,1
184,88,328,424,0,1,0,0,-40,8,1
196,76,316,436,1,0,0,0,-28,-4,1
184,64,328,448,0,0,1,0,40,56,3
196,76,316,436,0,0,1,0,28,44,3
208,88,304,424,0,0,1,0,16,32,3
220,100,292,412,0,0,1,0,4,20,3
232,112,280,400,1,0,0,0,216,-32,3
220,124,292,388,1,0,0,0,204,-20,3
208,136,304,376,1,0,0,0,192,-8,3
196,148,316,364,0,0,1,0,180,4,3
208,160,304,352,1,0,0,0,168,-8,3
196,172,316,340,0,0,1,0,156,4,3
208,184,304,328,1,0,0,0,144,-8,3
196,196,316,316,0,0,1,0,132,4,3
208,208,304,304,1,0,0,0,120,-8,3
196,220,316,292,0,0,1,0,108,4,3
208,232,304,280,1,0,0,0,96,-8,3
196,244,316,268,0,0,1,0,84,4,3
208,256,304,256,1,0,0,0,72,-8,3
196,268,316,244,0,0,1,0,60,4,3
208,280,304,232,1,0,0,0,48,-8,3
196,292,316,220,0,0,1,0,36,4,3
208,304,304,208,1,0,0,0,24,-8,3
196,316,316,196,1,0,0,0,-124,-52,1
184,304,328,208,1,0,0,0,-112,-40,1
172,292,340,220,1,0,0,0,-100,-28,1
160,280,352,232,1,0,0,0,-88,-16,1
148,268,364,244,1,0,0,0,-76,-4,1
136,256,376,256,0,1,0,0,-64,8,1
148,244,364,268,1,0,0,0,-52,-4,1
136,232,376,280,0,1,0,0,-40,8,1
148,220,364,292,1,0,0,0,-28,-4,1
136,208,376,304,0,0,1,0,128,248,3
148,220,364,292,0,0,1,0,116,236,3
160,232,352,280,0,0,1,0,104,224,3
172,244,340,268,0,0,1,0,92,212,3
184,256,328,256,0,0,1,0,80,200,3
196,268,316,244,0,0,1,0,68,188,3
208,280,304,232,0,0,1,0,56,176,3
220,292,292,220,0,0,1,0,44,164,3
232,304,280,208,0,0,1,0,32,152,3
244,316,268,196,0,0,1,0,20,140,3
256,328,256,184,0,0,1,0,8,128,3
268,340,244,172,0,1,0,0,-4,116,1
280,328,232,184,0,0,1,0,8,104,3
292,340,220,172,0,1,0,0,-4,92,1
304,328,208,184,0,0,1,0,8,80,3
316,340,196,172,0,1,0,0,-4,68,1
328,328,184,184,0,0,1,0,8,56,3
340,340,172,172,0,1,0,0,-4,44,1
352,328,160,184,0,0,1,0,8,32,3
364,340,148,172,0,1,0,0,-4,20,1
376,328,136,184,0,0,1,0,16,88,3
388,340,124,172,0,0,1,0,4,76,3
400,352,112,160,0,1,0,0,-8,64,1
412,340,100,172,0,0,1,0,4,52,3
424,352,88,160,0,1,0,0,-8,40,1
436,340,76,172,0,0,1,0,4,28,3
448,352,64,160,1,0,0,0,144,-240,3
436,364,76,148,1,0,0,0,132,-228,3
424,376,88,136,1,0,0,0,120,-216,3
412,388,100,124,1,0,0,0,108,-204,3
400,400,112,112,1,0,0,0,96,-192,3
388,412,124,100,1,0,0,0,84,-180,3
376,424,136,88,1,0,0,0,72,-168,3
364,436,148,76,1,0,0,0,60,-156,3
352,448,160,64,1,0,0,0,48,-144,3
340,460,172,52,1,0,0,0,36,-132,3
328,472,184,40,1,0,0,0,24,-120,3
316,484,196,28,1,0,0,0,12,-108,3
304,496,208,16,1,0,0,0,0,-96,0
292,496,220,16,1,0,0,0,0,-84,0
280,496,232,16,1,0,0,0,0,-72,0
268,496,244,16,1,0,0,0,0,-60,0
256,496,256,16,1,0,0,0,0,-48,0
244,496,268,16,1,0,0,0,0,-36,0
232,496,280,16,1,0,0,0,0,-24,0
220,496,292,16,0,1,0,0,-448,60,1
232,484,280,28,0,1,0,0,-436,48,1
244,472,268,40,0,1,0,0,-424,36,1
256,460,256,52,0,1,0,0,-412,24,1
268,448,244,64,0,1,0,0,-400,12,1
280,436,232,76,0,1,0,0,-388,0,1
280,424,232,88,0,1,0,0,-376,0,1
280,412,232,100,0,1,0,0,-364,0,1
280,400,232,112,0,1,0,0,-352,0,1
280,388,232,124,0,1,0,0,-340,0,1
280,376,232,136,0,1,0,0,-328,0,1
280,364,232,148,0,1,0,0,-316,0,1
280,352,232,160,0,1,0,0,-304,0,1
280,340,232,172,0,1,0,0,-292,0,1
280,328,232,184,0,1,0,0,-280,0,1
280,316,232,196,0,1,0,0,-268,0,1
280,304,232,208,0,1,0,0,-256,0,1
280,292,232,220,0,1,0,0,-244,0,1
280,280,232,232,0,1,0,0,-232,0,1
280,268,232,244,0,1,0,0,-220,0,1
280,256,232,256,0,1,0,0,-208,0,1
280,244,232,268,0,1,0,0,-196,0,1
280,232,232,280,0,1,0,0,-184,0,1
280,220,232,292,0,1,0,0,-172,0,1
280,208,232,304,0,1,0,0,-160,0,1
280,196,232,316,0,1,0,0,-148,0,1
280,184,232,328,0,1,0,0,-136,0,1
280,172,232,340,0,1,0,0,-124,0,1
280,160,232,352,0,1,0,0,-112,0,1
280,148,232,364,0,1,0,0,-100,0,1
280,136,232,376,0,1,0,0,-88,0,1
280,124,232,388,0,1,0,0,-76,0,1
280,112,232,400,0,1,0,0,-64,0,1
280,100,232,412,0,1,0,0,-52,0,1
280,88,232,424,0,1,0,0,-40,0,1
280,76,232,436,0,1,0,0,-28,0,1
280,64,232,448,0,0,1,0,384,96,3
292,76,220,436,0,0,1,0,372,84,3
304,88,208,424,0,0,1,0,360,72,3
316,100,196,412,0,0,1,0,348,60,3
328,112,184,400,0,0,1,0,336,48,3
340,124,172,388,0,0,1,0,324,36,3
352,136,160,376,0,0,1,0,312,24,3
364,148,148,364,0,0,1,0,300,12,3
376,160,136,352,0,0,0,1,288,0,3
376,172,136,340,0,0,0,1,276,0,3
376,184,136,328,0,0,0,1,264,0,3
376,196,136,316,0,0,0,1,252,0,3
376,208,136,304,0,0,0,1,240,0,3
376,220,136,292,0,0,0,1,228,0,3
376,232,136,280,0,0,0,1,216,0,3
376,244,136,268,0,0,0,1,204,0,3
376,256,136,256,0,0,0,1,192,0,3
376,268,136,244,0,0,0,1,180,0,3
376,280,136,232,0,0,0,1,168,0,3
376,292,136,220,0,0,0,1,156,0,3
376,304,136,208,0,0,0,1,144,0,3
376,316,136,196,0,0,0,1,132,0,3
376,328,136,184,0,0,0,1,120,0,3
376,340,136,172,0,0,0,1,108,0,3
376,352,136,160,0,0,0,1,96,0,3
376,364,136,148,0,0,0,1,84,0,3
376,376,136,136,0,0,0,1,72,0,3
376,388,136,124,0,0,0,1,60,0,3
376,400,136,112,0,0,0,1,48,0,3
376,412,136,100,0,0,0,1,36,0,3
376,424,136,88,0,0,0,1,24,0,3
376,436,136,76,1,0,0,0,-52,-288,1
364,424,148,88,1,0,0,0,-40,-276,1
352,412,160,100,1,0,0,0,-28,-264,1
340,400,172,112,1,0,0,0,-16,-252,1
328,388,184,124,1,0,0,0,-4,-240,1
316,376,196,136,1,0,0,0,8,-228,3
304,388,208,124,1,0,0,0,-4,-216,1
292,376,220,136,1,0,0,0,8,-204,3
280,388,232,124,1,0,0,0,-4,-192,1
268,376,244,136,1,0,0,0,8,-180,3
256,388,256,124,1,0,0,0,-4,-168,1
244,376,268,136,1,0,0,0,8,-156,3
232,388,280,124,1,0,0,0,-4,-144,1
220,376,292,136,1,0,0,0,8,-132,3
208,388,304,124,1,0,0,0,-4,-120,1
196,376,316,136,1,0,0,0,8,-108,3
184,388,328,124,1,0,0,0,-4,-96,1
172,376,340,136,1,0,0,0,8,-84,3
160,388,352,124,1,0,0,0,-4,-72,1
148,376,364,136,1,0,0,0,8,-60,3
136,388,376,124,1,0,0,0,-4,-48,1
124,376,388,136,1,0,0,0,8,-36,3
112,388,400,124,1,0,0,0,-4,-24,1
100,376,412,136,1,0,0,0,-80,-4,1
88,364,424,148,0,1,0,0,-68,8,1
100,352,412,160,1,0,0,0,-56,-4,1
88,340,424,172,0,1,0,0,-44,8,1
100,328,412,184,1,0,0,0,-32,-4,1
88,316,424,196,0,1,0,0,-20,8,1
100,304,412,208,0,0,1,0,40,116,3
112,316,400,196,0,0,1,0,28,104,3
124,328,388,184,0,0,1,0,16,92,3
136,340,376,172,0,0,1,0,4,80,3
148,352,364,160,0,1,0,0,-8,68,1
160,340,352,172,0,0,1,0,4,56,3
172,352,340,160,0,1,0,0,-8,44,1
184,340,328,172,0,0,1,0,4,32,3
196,352,316,160,0,1,0,0,-8,20,1
208,340,304,172,0,1,0,0,-60,192,1
220,328,292,184,0,1,0,0,-48,180,1
232,316,280,196,0,1,0,0,-36,168,1
244,304,268,208,0,1,0,0,-24,156,1
256,292,256,220,0,1,0,0,-12,144,1
268,280,244,232,0,0,1,0,0,132,2
280,280,232,232,0,0,1,0,0,120,2
292,280,220,232,0,0,1,0,0,108,2
304,280,208,232,0,0,1,0,0,96,2
316,280,196,232,0,0,1,0,0,84,2
328,280,184,232,0,0,1,0,0,72,2
340,280,172,232,0,0,1,0,0,60,2
352,280,160,232,0,0,1,0,0,48,2
364,280,148,232,0,0,1,0,0,36,2
376,280,136,232,0,0,1,0,0,24,2
388,280,124,232,0,1,0,0,-64,20,1
400,268,112,244,0,1,0,0,-52,8,1
412,256,100,256,1,0,0,0,-40,-4,1
400,244,112,268,0,1,0,0,-28,8,1
412,232,100,280,1,0,0,0,-216,-404,1
400,220,112,292,1,0,0,0,-204,-392,1
388,208,124,304,1,0,0,0,-192,-380,1
376,196,136,316,1,0,0,0,-180,-368,1
364,184,148,328,1,0,0,0,-168,-356,1
352,172,160,340,1,0,0,0,-156,-344,1
340,160,172,352,1,0,0,0,-144,-332,1
328,148,184,364,1,0,0,0,-132,-320,1
316,136,196,376,1,0,0,0,-120,-308,1
304,124,208,388,1,0,0,0,-108,-296,1
292,112,220,400,1,0,0,0,-96,-284,1
280,100,232,412,1,0,0,0,-84,-272,1
268,88,244,424,1,0,0,0,-72,-260,1
256,76,256,436,1,0,0,0,-60,-248,1
244,64,268,448,1,0,0,0,-48,-236,1
232,52,280,460,1,0,0,0,-36,-224,1
220,40,292,472,1,0,0,0,-24,-212,1
208,28,304,484,1,0,0,0,-12,-200,1
196,16,316,496,1,0,0,0,0,-188,0
184,16,328,496,1,0,0,0,0,-176,0
172,16,340,496,1,0,0,0,0,-164,0
160,16,352,496,1,0,0,0,0,-152,0
148,16,364,496,1,0,0,0,0,-140,0
136,16,376,496,1,0,0,0,0,-128,0
124,16,388,496,1,0,0,0,0,-116,0
112,16,400,496,1,0,0,0,0,-104,0
100,16,412,496,1,0,0,0,0,-92,0
88,16,424,496,1,0,0,0,0,-80,0
76,16,436,496,1,0,0,0,0,-68,0
64,16,448,496,1,0,0,0,0,-56,0
52,16,460,496,1,0,0,0,0,-44,0
40,16,472,496,1,0,0,0,0,-32,0
28,16,484,496,1,0,0,0,0,-20,0
16,16,496,496,0,0,1,0,184,40,3
28,28,484,484,0,0,1,0,172,28,3
40,40,472,472,0,0,1,0,160,16,3
52,52,460,460,0,0,1,0,148,4,3
64,64,448,448,1,0,0,0,136,-8,3
52,76,460,436,0,0,1,0,124,4,3
64,88,448,424,1,0,0,0,112,-8,3
52,100,460,412,0,0,1,0,100,4,3
64,112,448,400,1,0,0,0,88,-8,3
